ID;KODE;JUDUL_KOMPETENSI;JUDUL_EN;DESKRIPSI;STATUS;DIRKOM_ID;ID
232;TRS-TM-SPM-16;Pemeliharaan Proteksi Gardu Induk (GI);Substation Protection Maintenance;Pengetahuan dan keterampilan tentang jenis dan fungsi proteksi gardu induk (Proteksi Trafo/Kompensator, Proteksi Busbar, Proteksi Diameter, Proteksi Kopel, Proteksi kubikel), batasan operasi peralatan yang diproteksi, serta kemampuan melaksanakan, mensupervisi, merencanakan, mengevaluasi dan mengembangkan metode pemeliharaan/penggantian/pemasangan peralatan proteksi gardu induk (GI). ;ACTV;2;232
233;TRS-TM-ADM-17;Pemeliharaan Sistem AC dan DC;AC & DC System Maintenance;Pengetahuan dan keterampilan tentang jenis dan fungsi sistem AC dan DC (Baterai, Rectifier, Panel ACDB, Trafo Auxiliary) batasan operasi sistem AC dan DC, serta kemampuan melaksanakan, mensupervisi, merencanakan dan mengembangkan metode pemeliharaan/penggantian/pemasangan komponen sistem AC dan DC.;ACTV;2;233
234;TRS-TM-SME-18;Evaluasi Pemeliharaan Gardu Induk;Substation Maintenance Evaluation;Pengetahuan dan keterampilan untuk mengevaluasi operasi dan pemeliharaan unit Gardu Induk agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan Gardu Induk, menekan jumlah gangguan dan kerusakan di bawah batas outages yang ditetapkan, termasuk membuat rencana anggaran operasi dan pemeliharaan unit Gardu Induk.;ACTV;2;234
235;TRS-TM-DFR-19;Perencanaan DFR(Disturbance Fault Recorder);DFR Planning;Pengetahuan dan keterampilan untuk merencanakan Disturbance Fault Recorder (DFR) yang berkaitan dengan pekerjaan membuat/menyusun, memantau, mengevaluasi, menganalisis, mengendalikan serta melakukan pengawasan, termasuk membuat rencana pengembangan DFR.;ACTV;2;235
236;TRS-TM-DFM-20;Pemeliharaan DFR (Disturbance Fault Recorder);DFR Maintenance;Pengetahuan tentang jenis dan fungsi peralatan DFR, serta kemampuan untuk melaksanakan, mensupervisi, merencanakan dan mengembangkan metode pemeliharaan/penggantian/pemasangan peralatan DFR.;ACTV;2;236
237;TRS-TM-TOP-21;Perencanaan Operasi Jaringan dan Gardu Induk;Transmission and Substation Operation Planning;Pengetahuan dan keterampilan untuk merencanakan operasi Jaringan (SUTT, SUTET, SKLT, SKTT) dan Gardu Induk (GI/GITET dan GIS) dengan mempertimbangkan batasan operasi peralatan.;ACTV;2;237
238;TRS-TM-SIO-22;Operasi Instalasi Gardu Induk;Substation Instalation Operation;Pengetahuan dan keterampilan untuk mengoperasikan peralatan Gardu Induk sesuai SOP yang berlaku, melalui instruksi dispatcher yang mengatur aliran beban dalam hal operasi normal, operasi darurat atau gangguan, dengan jalan mengoperasikan peralatan Pemutus tenaga (circuit breaker) dan Pemisah Tegangan (Disconnecting Switch).;ACTV;2;238
239;TRS-TG-CTE-01;Evaluasi dan Pengendalian Kinerja Transmisi;Control Transmission Performance Evaluation;Pengetahuan dan keterampilan untuk mengevaluasi dan Program pengendalian kinerja agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan, menekan jumlah gangguan dan kerusakan di bawah batas outages yang ditetapkan, termasuk penyusunan kebutuhan anggaran operasi dan pemeliharaan.;ACTV;2;239
240;TRS-TG-TAM-02;Sistem Manajement Aset Transmisi;Transmission Asset Management System;Pengetahuan dan keterampilan tentang tata cara mengatur, melaksanakan dan mengelola hal-hal yang berdampak terhadap life cycle asset meliputi perencanaan, pengadaan, konstruksi, operasi, pemeliharaan dan penghapusan aset transmisi untuk memperoleh manfaat yang maksimal;ACTV;2;240
241;DIS-DP-DSP-01;Perencanaan Sistem Distribusi;Distribution System Planning;Pengetahuan dan keterampilan untuk merencanakan, menghitung, menganalisis dan mengevaluasi sistem distribusi serta kesesuainnya dengan sistem proteksi pada penyulang sistem distribusi dengan mempertimbangkan pertumbuhan beban dan ketersediaan daya listrik.;ACTV;2;241
242;DIS-DP-EDF-02;Perkiraan Kebutuhan Tenaga Listrik;Electricity Demand Forecasting;Pengetahuan dan keterampilan untuk memperkirakan kebutuhan tenaga listrik pada suatu kurun waktu tertentu (Demand forecast) termasuk kemampuan untuk mencari dan mengumpulkan/mendapatkan kelengkapan data yang akurat, kemampuan untuk melaksanakan perhitungan, menganalisis dan mengevaluasi hasil perhitungan, serta kemampuan untuk mengembangkan dan memperbaiki prosedur/metode perhitungan.;ACTV;2;242
243;DIS-DP-DNP-03;Perencanaan Jaringan Distribusi;Distribution Network planning;Pengetahuan dan keterampilan untuk merencanakan, menghitung, menganalisis dan mengevaluasi perencanaan pembangunan jaringan distribusi SKTM, SUTM, SKUTM, SUTR, SKTR, gardu distribusi untuk menentukan spesifikasi peralatan serta menghitung sistem proteksi dan perhitungan susut teknis jaringan pada sistem distribusi.;ACTV;2;243
244;DIS-DP-IOB-04;Perencanaan Anggaran Investasi dan Operasi Distribusi;Investment and Operation Budgeting Planning;Pengetahuan dan keterampilan untuk membuat suatu perencanaan kebutuhan anggaran investasi dan anggaran operasi distribusi yang disusun secara sistematis yang meliputi kegiatan menambah dan memelihara aset distribusi yang berlaku untuk jangka waktu / periode tertentu.;ACTV;2;244
245;DIS-DE-DNC-01;Konstruksi Jaringan Distribusi;Distribution Network Construction;Pengetahuan dan keterampilan melaksanakan proses pembangunan jaringan distribusi mulai dari analisa kebutuhan, survei lapangan dan rencana anggaran biaya (RAB), analisa harga satuan (BOQ), standar konstruksi, proses pengadaan jasa dan material, administrasi projek, pengendalian projek, testing dan comisioning, SLO, pengoperasian awal dan proses pencatatan asset.  ;ACTV;2;245
246;DIS-DE-CTS-02;Koordinasi dan Troubleshooting Sistem Proteksi;Coordinating and Troubleshooting Protection System;Pengetahuan dan keterampilan untuk merekayasa performance sistem proteksi dengan cara melakukan troubleshooting, setting dan koordinasi peralatan proteksi sesuai dengan Standard Operating Procedure (SOP), manual book peralatan, dan ketentuan ketentuan lain yang berlaku di perusahaan untuk meningkatkan keandalan sistem distribusi.;ACTV;2;246
247;DIS-DO-DOP-01;Perencanaan Pola Operasi Jaringan Distribusi;Distribution Network Operation Planning;Pengetahuan dan keterampilan untuk merencanakan dan menyusun program pengoperasian sistem Distribusi sesuai dengan Standing Operation Procedure (SOP) serta mempertimbangkan kondisi operasi jaringan distribusi (siaga, normal maupun kekurangan daya).;ACTV;2;247
248;DIS-DO-MPD-02;Operasi dan Pemeliharaan Alat Pengukur dan Pembatas Pengukuran Langsung;Metering and Power Limiter Direct Measurement Operation and Maintenance;Pengetahuan dan keterampilan untuk pemasangan dan pengawatan, pengoperasian berikut pemeliharaan APP sesuai dengan Standing Operation Procedure (SOP), serta mengidentifikasi permasalahan operasional.;ACTV;2;248
249;DIS-DO-MPI-03;Operasi dan Pemeliharaan Alat Pengukur dan Pembatas Pengukuran Tidak Langsung Tegangan Rendah;Metering and Power Limiter Indirect Measurement Low Voltage Operation and Maintenance;Pengetahuan dan keterampilan untuk pemasangan, pengoperasian, pengawatan dan pemeliharaan APP pengukuran tidak langsung tegangan rendah (TR) serta AMR (Automatic Meter Reading) dengan fitur shuntrip sesuai dengan Standing Operation Procedure (SOP), serta mengidentifikasi permasalahan operasional. ;ACTV;2;249
250;DIS-DO-MPM-04;Operasi dan Pemeliharaan Alat Pengukur dan Pembatas Pengukuran Tegangan Menengah;Metering and Power Limiter Medium Voltage Measurement Operation and Maintenance;Pengetahuan dan keterampilan untuk pemasangan, pengoperasian, pengawatan dan pemeliharaan APP pengukuran tegangan menengah (TM), setting proteksi dan Overload Relay, AMR (Automatic Meter Reading) serta peralatan komunikasi sesuai dengan Standard Operating Procedure (SOP), serta mampu melakukan commisioning  dan mengidentifikasi permasalahan operasional.;ACTV;2;250
251;DIS-DO-DNO-05;Operasi Jaringan Distribusi;Distribution Network Operation Planning;Pengetahuan dan keterampilan untuk mengoperasikan jaringan sistem distribusi sesuai dengan Standing Operation Procedure (SOP), melakukan manuver jaringan sistem distribusi, serta mengawasi dan memantau operasi peralatan pada sistem distribusi, mendeteksi dan mencari gangguan pada sistem distribusi dan menganalisis/ mengevaluasi hasil pengoperasian, pengawasan, pemantauan, deteksi dan pencarian gangguan. ;ACTV;2;251
252;DIS-DO-DSO-06;Operasi Gardu Distribusi;Distribution Substation Operation;Pengetahuan dan keterampilan untuk mengoperasikan sistem distribusi sesuai dengan Standing Operation Procedure (SOP), meliputi standard kontruksi, fungsi dan spesifikasi peralatan distribusi untuk operasi gardu, pemulihan peralatan distribusi untuk operasi gardu distribusi, serta permasalahan operasional. ;ACTV;2;252
253;DIS-DO-MVO-07;Operasi Jaringan Tegangan Menengah;Medium Voltage Network Operation;Pengetahuan dan keterampilan untuk mengoperasikan sistem distribusi sesuai dengan Standing Operation Procedure (SOP), meliputi standard kontruksi, fungsi dan spesifikasi peralatan distribusi untuk operasi Jaringan Tegangan Menengah, pemulihan, manuver jaringan tegangan menengah, pengoperasian peralatan distribusi untuk operasi Jaringan Tegangan Menengah, serta permasalahan operasional. ;ACTV;2;253
254;DIS-DO-LVO-08;Operasi Jaringan Tegangan Rendah;Low Voltage Network Operation;Pengetahuan dan keterampilan untuk mengoperasikan sistem distribusi sesuai dengan Standing Operation Procedure (SOP), meliputi standard kontruksi, fungsi dan spesifikasi peralatan distribusi untuk operasi Jaringan Tegangan rendah, pemulihan, manuver jaringan tegangan rendah, pengoperasian peralatan distribusi untuk operasi Jaringan Tegangan rendah, serta permasalahan operasional. ;ACTV;2;254
255;DIS-DO-MOS-09;Operasi Distribusi Tegangan Menengah - SCADA dan Automation;Medium Voltage Distribution Operation - With SCADA and Automation;Pengetahuan dan keterampilan untuk mengoperasikan sistem distribusi sesuai dengan Standing Operation Procedure (SOP), meliputi standard kontruksi, fungsi dan spesifikasi peralatan distribusi untuk operasi Jaringan Tegangan Menengah , pemulihan, manuver jaringan tegangan menengah, pengoperasian peralatan distribusi untuk operasi Jaringan Tegangan Menengah, serta permasalahan operasional dengan SCADA dan Automation. ;ACTV;2;255
256;DIS-DO-DSD-10;Operasi Sistem Distribusi;Distribution System Dispatching;Pengetahuan dan keterampilan untuk mengatur sistem distribusi sesuai dengan Standing Operation Procedure (SOP), mampu membaca Single Line Diagram sistem distribusi dan melakukan pemulihan peralatan distribusi untuk pengaturan distribusi. Serta mengidentiikasi permasalahan operasional. ;ACTV;2;256
257;DIS-DO-CED-11;Penertiban Pemakaian Tenaga Listrik (P2TL);Customer Electricity Disconnection Troubleshooting;Pengetahuan dan keterampilan tentang peraturan dan SOP P2TL dan kemampuan untuk melaksanakan pekerjaan pemeriksaan penggunaan energi listrik dan analisis penyalahgunaan penggunaan energi listrik dan pembatas daya, mengetahui jenis pelanggaran, mampu penyelesaian persoalan pelanggan sesuai dengan aturan yang berlaku.;ACTV;2;257
258;DIS-DO-DMP-12;Perencanaan Operasi dan Pemeliharaan Distribusi;Distribution Network Operation and Maintenance Planning;Pengetahuan dan keterampilan untuk merencanakan keperluan operasi dan pemeliharaan jaringan Distribusi yang berkaitan dengan pekerjaan membuat/menyusun, memantau, mengevaluasi, menganalisis, mengendalikan serta melakukan pengawasan, termasuk membuat rencana anggaran operasi dan pemeliharaan unit Distribusi sesuai dengan peraturan perusahaan yang berlaku.;ACTV;2;258
259;DIS-DO-DMS-13;Perencanaan Operasi dan Pemeliharaan Distribusi dengan SCADA;Distribution Network Operation and Maintenance Planning with SCADA;Pengetahuan dan keterampilan untuk merencanakan keperluan operasi dan pemeliharaan Distribusi dengan SCADA meliputi pekerjaan membuat/ menyusun, memantau, mengevaluasi, menganalisis, mengendalikan serta melakukan pengawasan, termasuk membuat rencana anggaran operasi dan pemeliharaan Distribusi.;ACTV;2;259
260;DIS-DO-MCO-14;Operasi Kubikel 20 kV;MV Cell Substation Operation;Pengetahuan dan keterampilan mengoperasikan kubikel 20 kV untuk mengendalikan dan melaksanakan manuver dalam kondisi normal maupun gangguan pada instalasi 20 kV sesuai dengan Standard Operating Procedure (SOP), manual book, dan ketentuan ketentuan lain yang berlaku di perusahaan untuk menjamin kontinuitas pendistribusian tenaga listrik.;ACTV;2;260
261;DIS-DO-CDA-15;Pengelolaan Keluhan dan Gangguan Terpadu Dengan Menggunakan Aplikasi;Complain and Disorder Management Application;Pengetahuan dan keterampilan untuk mengelola pengaduan dan keluhan pelanggan yang meliputi pencatatan pengaduan gangguan atau keluhan, pencatatan padam meluas, tindak lanjut atas pengaduan pelanggan, laporan kinerja petugas pelayanan teknik, dan laporan pengaduan pelanggan dengan menggunakan aplikasi yang bertujuan untuk meningkatkan pelayanan distribusi tenaga listrik.;ACTV;2;261
262;DIS-DM-DNM-01;Pemeliharaan Jaringan Distribusi;Distribution Network Maintenance;Pengetahuan dan keterampilan untuk melaksanakan pekerjaan pemeliharaan instalasi jaringan distribusi, termasuk melaksanakan, mengawasi, dan menganalisis pekerjaan pemeliharaan sesuai dengan Standard Operating Procedure (SOP), manual maintenance, dan ketentuan ketentuan lain yang berlaku di perusahaan.;ACTV;2;262
263;DIS-DM-MVM-02;Pemeliharaan Jaringan Distribusi Tegangan Menengah;Medium Voltage Distribution Network Maintenance;Pengetahuan dan keterampilan untuk melaksanakan pekerjaan pemeliharaan jaringan tegangan menengah, termasuk melaksanakan, mengawasi, dan menganalisis pekerjaan pemeliharaan sesuai dengan Standard Operating Procedure (SOP), manual maintenance, dan ketentuan ketentuan lain yang berlaku.;ACTV;2;263
264;DIS-DM-LVM-03;Pemeliharaan Jaringan Tegangan Rendah;Low Voltage Network Maintenance;Pengetahuan dan keterampilan untuk melaksanakan pekerjaan pemeliharaan jaringan tegangan rendah, termasuk melaksanakan, mengawasi, dan menganalisis pekerjaan pemeliharaan sesuai dengan Standard Operating Procedure (SOP), manual maintenance, dan ketentuan ketentuan lain yang berlaku.;ACTV;2;264
265;DIS-DM-DSM-04;Pemeliharaan Gardu Distribusi;Distribution Substation Maintenance;Pengetahuan dan keterampilan terkait pekerjaan pemeliharaan gardu distribusi, termasuk merencanakan, mempersiapkan, melaksanakan, mengawasi, dan menganalisis pekerjaan pemeliharaan sesuai dengan Standard Operating Procedure (SOP), manual maintenance, dan ketentuan ketentuan lain yang berlaku di perusahaan.;ACTV;2;265
266;DIS-DM-MHM-05;Pemeliharaan Pekerjaan dalam Keadaan Bertegangan - Tegangan Menengah -dengan Metode PDKB;Medium Voltage Hot-Line Maintenance;Pengetahuan dan keterampilan untuk melaksanakan pekerjaan pemeliharaan, perbaikan, pemasangan, penggantian dan pemeriksaan sistem distribusi tegangan menengah dalam keadaan bertegangan, termasuk kemampunan tentang pengembangan metode pelaksanaan dan faktor-faktor yang membatasi pelaksanaan Pekerjaan Dalam Keadaan Bertegangan (PDKB) di sistem distribusi tegangan menengah.;ACTV;2;266
267;DIS-DM-LHM-06;Pemeliharaan Jaringan Distribusi Tegangan Rendah - dengan Metoda PDKB;Low Voltage Hot-Line Maintenance;Pengetahuan dan keterampilan untuk melaksanakan pekerjaan pemeliharaan sistem distribusi tegangan rendah - dengan metoda PDKB, sesuai dengan Standard Operating Procedure (SOP), manual maintenance, dan ketentuan ketentuan lain yang berlaku.;ACTV;2;267
268;DIS-DM-DNI-07;Inspeksi Jaringan Distribusi;Distribution Network Inspection;Pengetahuan dan keterampilan untuk melakukan inspeksi sistem distribusi terpasang meliputi: JTM, Gardu, JTR, SR, APP dengan menggunakan peralatan inspeksi antara lain ADD (Arrester default Detector), Thermovision, Ultrasonic, Partial Discharge, Oil Tester Trafo, TTR dll. ;ACTV;2;268
269;DIS-DM-TSM-08;Pemeliharaan Sistem Telekomunikasi;Telecommunication System Maintenance;Pengetahuan dan keterampilan untuk melaksanakan pekerjaan pemeliharaan peralatan telekomunikasi yang digunakan untuk operasi sistem SCADA sesuai dengan Standard Operating Procedure (SOP), manual maintenance, dan ketentuan ketentuan lain yang berlaku di perusahaan.;ACTV;2;269
270;DIS-DM-RMM-09;Pemeliharaan RTU & Master Station (SCADA) dan Automation;RTU & Master Station Maintenance and Automation;Pengetahuan dan keterampilan untuk melaksanakan pekerjaan pemeliharaan RTU & Master Station (SCADA) dan Automation meliputi pengecekan baterai, UPS, peralatan RTU, peralatan Master Station dll sesuai dengan Standard Operating Procedure (SOP), manual maintenance, dan ketentuan ketentuan lain yang berlaku di perusahaan.;ACTV;2;270
271;DIS-DM-DDM-10;Pemeliharaan DC Power (Rectifier dan Bateria);Distribution DC Power Maintenance;Pengetahuan dan keterampilan untuk melaksanakan pekerjaan pemeliharaan DC Power (Rectifier and Battery) meliputi pengecekan wiring, komponen converter, dll sesuai dengan Standard Operating Procedure (SOP), manual maintenance, dan ketentuan ketentuan lain yang berlaku di perusahaan.;ACTV;2;271
272;DIS-DM-MCM-11;Pemeliharaan Kubikel 20 kV;MV Cell Substation Maintenance;Pengetahuan dan keterampilan melakukan pemeliharaan kubikel 20 kV dengan cara melakukan pemeliharaan preventif (time -based), prediktif (condition-based) dan korektif sesuai dengan Standard Operating Procedure  (SOP), manual book dan ketentuan-ketentuan lain yang berlaku di perusahaan untuk menjamin kuntinuitas pendistribusian tenaga listrik.;ACTV;2;272
