ID;KODE_KOMPETENSI;KOMPETENSI_ID;level;PERILAKU;CONTOH;STATUS;DIRKOM_ID
576;KKL-EV-CCM-15;361;1;"Mengetahui dan memahami prinsip-prinsip dasar terjadinya perubahan iklim, jenis-jenis dan sumber gas rumah kaca (GRK), konsep pemanasan global, peraturan-peraturan nasional terkait pengelolaan perubahan iklim, protokol internasional terkait perubahan iklim, konsep dasar mitigasi perubahan iklim, serta pendanaan perubahan iklim.
Mengetahui dan memahami secara komprehensif proses pekerjaan yang berhubungan dengan kegiatan mitigasi perubahan iklim, antara lain perhitungan emisi GRK,  pencatatan emisi GRK, pelaporan emisi GRK, pelaporan upaya penurunan emisi GRK, penyiapan data untuk validasi dan verifikasi emisi GRK, dan identifikasi sumber pendanaan untuk kegiatan mitigasi perubahan iklim.";"Contoh : a. Menyebutkan dan menjelaskan prinsip terjadinya pemanasan global.
b. Menyebutkan dan menjelaskan secara komprehensif cara menghitung emisi GRK.";ACTV;2
577;KKL-EV-CCA-16;362;1;"Mengetahui dan memahami konsep dasar terjadinya perubahan iklim, dampak dan risiko perubahan iklim terhadap berbagai aspek kehidupan manusia, dampak dan risiko perubahan iklim terhadap proses bisnis penyediaan tenaga listrik, kerentanan aset ketenagalistrikan terhadap dampak perubahan iklim, adaptasi perubahan iklim, climate-resilent infrastructure, peraturan terkait adaptasi perubahan iklim, dan pendanaan adaptasi perubahan iklim.
Mengetahui dan memahami secara komprehensif proses pekerjaan yang berhubungan dengan kegiatan adaptasi perubahan iklim, antara lain identifikasi dampak dan risiko perubahan iklim, penyusunan program adaptasi dan mitigasi risiko iklim, identifikasi pendanaan untuk kegiatan adaptasi perubahan iklim.";Contoh : Menyebutkan dan menjelaskan secara komprehensif dampak dan risiko perubahan iklim terhadap kegiatan ketenagalistrikan;ACTV;2
578;KKL-EV-CCM-17;363;1;"Mengetahui dan memahami konsep dasar kredit karbon, peraturan nasional terkait kredit karbon, mekanisme perdagangan kredit karbon di bawah kerangka (United Nations Framework Convention on Climate Change (UNFCCC), mekanisme perdagangan kredit karbon sukarela, validasi dan verifikasi proyek kredit karbon dan sertifikasi proyek penurunan emisi.
Mengetahui dan memahami secara komprehensif proses pekerjaan yang berhubungan dengan pengelolaan kredit karbon perusahaan mulai dari identifikasi proyek yang akan menghasilkan kredit karbon, penentuan proyek yang akan dijual kredit karbonnya, penjualan kredit karbon dan implementasi kontrak jual beli kredit karbon.";"Contoh : Mennyebutkan dan menjelaskan secara komprehensif mekanisme perdagangan kredit karbon; Menjelaskan secara komprehensif proses pengurusan proyek VCS.";ACTV;2
579;KKL-EV-EAD-18;364;1;"Mengetahui dan memahami jenis-jenis aspek hukum dan dasar-dasar audit lingkungan, dokumentasi dan penataan laporan audit yang berkaitan dengan pengelolaan lingkungan yang diperlukan bagi proses pengambilan keputusan tentang penyelenggaraan usaha dan/atau kegiatan lebih lanjut.
Mampu memahami secara komprehensif kegunaan penerapan audit lingkungan di perusahaan, sebagai rujukan perusahaan dalam mengatasi permasalahan lingkungan di sekitar instalasi perusahaan, sebagai kontrol terhadap pencapaian kinerja lingkungan perusahaan, sebagai usaha pencegahan tekanan sanksi hukum terhadap penyelenggaraan usaha dan/atau kegiatan yang berkaitan dengan lingkungan berdasarkan peraturan perundang-undangan yang berlaku, serta sebagai upaya identiikasi kemungkinan penghematan biaya melalui upaya konservasi energi, pemakaian ulang dan daur ulang limbah.";"Contoh : Menyebutkan dan menjelaskan bentuk potensi dampak besar dan pentingnya suatu usaha dan/atau kegiatan perusahaan. 
b. Menyebutkan dan menjelaskan kegiatan mitigasi. 
c. Menyebutkan dan menjelaskan prosedur audit lingkungan, proses konsultasi masyarakat dan sosialisasi penyelesaian masalah lingkungan.";ACTV;2
580;KKL-EV-EEC-19;365;1;Mengetahui dan memahami secara komprehensif dampak dan atau risiko lingkungan serta mitigasi atau pengelolaan lingkungan suatu kegiatan ketenagalistrikan dan memahami tahapan yang dibutuhkan untuk  menghitung biaya perencanaan, pengelolaan dan pemantauan lingkungan suatu kegiatan ketenagalistrikan.;"Contoh : a. Menyebutkan dan menjelaskan faktor-faktor yang dibutuhkan untuk  menghitung biaya perencanaan, pengelolaan dan pemantauan PLTU.
b. Menyebutkan dan menjelaskan secara komprehensif tahapan yang dibutuhkan untuk perhitungan biaya investasi dan biaya pengelolaan PLTU.";ACTV;2
581;MEK-CE-STE-01;366;1;Mengetahui dan memahami konsep dasar rancangan bangunan sipil di atas tanah antara lain struktur bangunan beton dan baja, pembuatan konsep desain, perhitungan teknik, parameter yang diperlukan serta standar/prosedur yang digunakan, spesifikasi teknik, detail desain dan gambar teknik yang lengkap dalam enjiniring struktur bangunan sipil.;"Contoh : Menyebutkan dan menjelaskan prinsip dasar perhitungan struktur bangunan gedung 
Menjelaskan secara komprehensif perhitungan beban terhadap struktur";ACTV;2
582;MEK-CE-GTE-02;367;1;Mengetahui dan memahami konsep dasar, parameter yang diperlukan, standar prosedur yang digunakan pada pelaksanaan survey penyelidikan tanah, pengambilan parameter lewat uji laboratorium maupun in situ, pengolahan data survey untuk perbaikan daya dukung tanah, perhitungan pondasi, struktur perbaikan stabilitas lereng, dinding penahan tanah dan struktur bawah tanah lainnya, serta mengetahui prinsip dasar pembuatan konsep desain, perhitungan teknik, spesifikasi teknik, dan gambar teknik yang lengkap pada infrastruktur ketenagalistrikan;"Contoh : Menyebutkan dan menjelaskan tipe-tipe pondasi pada infrastruktur ketenagalistrikan
Menyebutkan dan menjelaskan prinsip dasar perhitungan pondasi dangkal.";ACTV;2
583;MEK-CE-HDE-03;368;1;"Mengetahui dan memahami konsep dasar input data untuk pembuatan perhitungan hidrolika bangunan air atau untuk input penilaian ulang kinerja bangunan air pada tahap operasi dan pemeliharaan.
Mengetahui dan memahami konsep dasar hidrolika yang digunakan untuk desain bangunan sipil pembangkit seperti, dimensi bendung/bendungan, intake, jetty, sandtrap, water way, sampai tailrace, hidrolika sungai dan bangunan air lainnya pada infrastruktur ketenagalistrikan.
Memahami secara komprehensif prosedur desain hidrolika untuk bangunan air pada infrastruktur ketenagalistrikan.";Contoh : Menjelaskan desain hidrolika water way dan sandtrap;ACTV;2
584;MEK-CE-MRE-04;369;1;"Mengetahui dan memahami secara komprehensif konsep dasar pengumpulan dan pengolahan data hidro oceanografi,  perhitungan thermal dispersion yang digunakan untuk desain cooling water system PLTU / PLTGU, tinggi gelombang laut, proses dan untuk penentuan elevasi pembangkit, proses dan dampak terjadinya sedimentasi serta rancangan shore protection, breakwater, jetty dan trestle dari bangunan kelautan pada infrastruktur ketenagalistrikan.
Mengetahui dan memahami konsep dasar pelaksanaan survey serta jenis peralatan yang digunakan, prosedur rancangan bangunan shore protection, break water, jetty dan trestle atau bangunan kelautan lainnya yang mendukung infrastruktur ketenagalistrikan.";"Contoh : Menyebutkan pengertian tinggi gelombang laut dan penerapannya dalam desain elevasi pembangkit.
Menjelaskan rancangan Jetty pada suatu PLTU batubara.";ACTV;2
585;MEK-CC-TSD-01;370;1;Mengetahui dan memahami secara komprehensif mengenai gambar teknik, spesifikasi teknik, kesesuaian spesifikasi dan syarat teknis yang tercantum dalam kontrak;Contoh : Menyebutkan jenis gambar teknik dan menjelaskan kebutuhan spesifikasi teknis dalam kontrak dengan usulan gambar.;ACTV;2
586;MEK-CC-PEW-02;371;1;Mengetahui dan memahami cara Pengawasan penggunaan alat-alat untuk macam dan jenis pekerjaan tanah yang dilaksanakan pada pembangunan Pembangkit dan jaringan antara lain:pembersihan lapangan, pembongkaran kompenen bangunan lama baik yang tampak diatas permukaan maupun yang di dalam tanah, penggalian tanah biasa, pemecah tanah batu, pemotongan tebing, penimbunan, pemadatan, perbaikan kondisi tanah, pengalihan aliran air/jalan/fasilitas umum, tunneling dan dewatering serta pemeriksaan kondisi elevasi tanah;Contoh : Menjelaskan cara pengawasan terhadap penggalian tanah dengan alat berat (Backhoe).;ACTV;2
587;MEK-CC-FRW-03;372;1;Mengetahui dan memahami cara Pengawasan untuk macam dan jenis bangunan pondasi dan turap serta jenis peralatan yang digunakan untuk pekerjaan bangunan pondasi yang dilaksanakan pada Pembangkit dan Jaringan.;Contoh : Menjelaskan cara pengawasan terhadap pekerjaan pondasi tiang pancang beton.;ACTV;2
588;MEK-CC-CSC-04;373;1;"Mengetahui macam-macam pekerjaan beton (Material Beton, Mutu Beton, Pengerjaan Beton, Pelaksanaan pengecoran) dan pemasangan batu serta konstruksi beton (Membaca Gambar Tulangan, Membaca Gambar Konstruksi beton, Baja Tulangan dan kawat Pengikat, Cetakan dan Acuan, Bangunan Beton Bertulang).
Memahami secara spesifik dan kegunaanya macam material beton, mutu beton, pengerjaan beton, pelaksanaan beton, mutu baja tulangan, cetakan dan acuan beton serta spesifikasi batu yang digunakan supaya hasil pekerjaan beton dan pemasangan batu di lapangan sesuai dengan perencanaan.";"Contoh : Menyebutkan pekerjaan pemasangan penulangan pelat, balok dan kolom beton.
Menjelaskan perbedaan kegunaan semen type 5 dan semen type 3 untuk konstruksi beton.";ACTV;2
589;MEK-CC-SWC-05;374;1;"Mengetahui macam pekerjaan kontruksi baja (spesifikasi material baja ukuran, jenis, maupun mutunya), gambar kerja dan kelengkapanya dan konstruksi kayu (mutu kayu, jenis kayu, macam sambungan kayu)
Memahami secara spesifik dan kegunaanya macam material baja/kayu, mutu baja/kayu, pengerjaan baja/kayu, pelaksanaan baja/kayu, dan alat sambung untuk konstruksi baja/kayu";"Contoh : Menyebutkan jenis proil baja dengan dimensi ukuran danmutunya.
Menjelaskan perbedaan kegunaan mesin bor dengan mesin pons untuk sambungan kontruksi baja.";ACTV;2
590;MEK-CC-CPS-06;375;1;"Mengetahui macam pekerjaan jenis-jenis bangunan pelindung pantai (groyne, revetment, seawall, bulkhead, breakwater) serta peralatan yang digunakan.
Memahami cara Pengawasan untuk macam bangunan pelindung pantai dan jenis peralatan yang digunakan untuk pekerjaan bangunan pelindung pantai.";"Contoh: Menyebutkan kegunaan jenis bangunan breakwater.
Menjelaskan cara pengawasan terhadap pembuatan breakwater dengan alat berat.";ACTV;2
591;MEK-CC-TES-07;376;1;"Mengetahui macam pekerjaan pengawasan Tower transmisi, jenis jenis dan komponen tower SUTT dan SUTET serta peralatan yang digunakan
Memahami prosedur pengawasan pekerjaan pemasangan tower dan peralatannya pada SUTT/SUTET, serta pengertian jenis-jenis dan komponen tower SUTT/SUTET.";"Contoh : Menyebutkan pengawasan pembangunan tower lattice dan pole beserta peralatan bantunya, seperti grounding, anti climbing.
Menjelaskan prosedur pekerjaan pemasangan tower tension SUTT 150 kV";ACTV;2
592;MEK-CC-SIS-08;377;1;Mengetahui dan memahami macam dan prosedur pekerjaan pengawasan untuk pekerjaan Survey atau Penyelidikan tanah;"Contoh : Menyebutkan macam pekerjaan survey dan Penyelidikan tanah yang diawasi.
Menjelaskan prosedur pekerjaan pengawasan untuk pekerjaan Survey dan Penyelidikan tanah";ACTV;2
593;MEK-CC-DCS-09;378;1;Mengetahui dan memahami prosedur dan teknik pengawasan pembangunan bendungan meliputi antara lain bendungan beton bertulang, bendungan rock and fill, bendungan tanah, pengetesan/pengujian bendungan;Contoh : Menjelaskan prosedur untuk mengawasi pembangunan bendungan beton bertulang;ACTV;2
594;MEK-CC-TCS-10;379;1;Mengetahui dan memahami pengawasan jenis pekerjaan konstruksi terowongan/tunnel meliputi pekerjaan persiapan, konstruksi portal, pemboran, charging, blasting, mucking, scalling, shotcreting untuk penyanggah, rockbolting, lining concrete dan grouting untuk menjaga kualitas, jadwal dan biaya sesuai yang telah ditentukan di dalam kontrak (contract requirements).;Contoh : Menjelaskan pengawasan pekerjaan shotcreting untuk penyanggah antara lain memastikan penggunaan material dan peralatan shotcreting yang tepat.;ACTV;2
595;MEK-CC-BRC-11;380;1;"Mengetahui dan memahami pengawasan jenis pekerjaan konstruksi jalan dan jembatan meliputi untuk pekerjaan jalan antara lain pemetaan rute, clearing & grubbing, stripping sub grade (tanah dasar), sub base (tanah pondasi bawah), base course (pondasi atas), wearing coarse (lapisan atas), surface course (lapisan permukaan), finishing; dan untuk pekerjaan jembatan antara lain abutment, pier/pilar, girder/balok jembatan dan deck/lantai jembatan untuk menjaga kualitas, jadwal dan biaya sesuai yang telah ditentukan di dalam kontrak (contract requirements).";"Contoh : Menyebutkan dan menjelaskan pengawasan pekerjaan pemadatan tanah menggunakan alat mekanis bulldozer dan vibro pada setiap layer agar mendapatkan lapisan subgrade yang kuat
Menyebutkan dan menjelaskan pengawasan pekerjaan base-course (pondasi) antara lain memastikan penggunaan material dan peralatan yang tepat";ACTV;2
596;MEK-ME-GPE-01;381;1;"Mengetahui dan memahami lingkup rancangan sistem pembangkit panas bumi antara lain tipe, fungsi dan prinsip kerja mesin pembangkit panas bumi termasuk disiplin ilmu dasar dan standar yang diperlukan, serta memahami bentuk konsep desain termasuk Heat Mass Balance (HMB), hasil perhitungan teknik, desain rinci dan spesifikasi teknik.
Mengetahui dan memahami secara komprehensif prosedur rancangan antara lain steam line system, cooling system, lubrication system, NC gas extraction system, dan auxiliary system yang menunjang dan diterapkan di perusahaan";"Contoh : Menyebutkan dan menjelaskan secara komprehensif rancangan Desain HMB
Menyebutkan prinsip kerja sistem peralatan utama: Separator, Turbin, Demister, Kondensor dan NCGs Removal System. 
Menjelaskan pemilihan material dan jenis peralatan, serta sistem pendinginan kondensor.";ACTV;2
597;MEK-ME-SPE-02;382;1;"Mengetahui lingkup rancangan sistem pembangkit uap dan peralatan penunjang antara lain tipe, fungsi dan prinsip kerja pembangkit uap dan peralatan penunjang termasuk disiplin ilmu dasar dan standar yang diperlukan.
Memahami secara komprehensif prosedur rancangan antara lain sistem bahan bakar, sistem pembakaran, feed water system, steam line system termasuk dasar pembuatan konsep desain analisa termal, perhitungan teknik, spesifikasi teknik dan pemilihan material.";"Menyebutkan prinsip kerja Boiler beserta komponen dan peralatan pendukungnya.
Menjelaskan secara komprehensif rancangan combustion air system.";ACTV;2
598;MEK-ME-SGE-03;383;1;"Mengetahui lingkup rancangan sistem turbin uap/gas dan peralatan penunjang termasuk disiplin ilmu dasar dan standar yang diperlukan.
Memahami secara komprehensif prosedur rancangan antara lain sistem turbin uap/gas, sistem pelumasan, governor system, condensor, feed water heater, deaerator, sistem pendingin, boiler feed pump yang diterapkan di pembangkit serta memahami prinsip dasar pembuatan konsep desain, Heat Mass Balance (HMB), perhitungan teknik, spesifikasi teknik dan pemilihan material yang lengkap.";"Contoh : Menjelaskan prinsip kerja turbin uap/gas.
Menjelaskan secara komprehensif perancangan sistem pendingin";ACTV;2
599;MEK-ME-EPE-04;384;1;"Mengetahui konsep dasar lingkup rancangan sistem peralatan bantu pembangkit termasuk disiplin ilmu dasar dan standar yang diperlukan.
Memahami konsep dasar secara komprehensif prosedur rancangan antara lain water treatment plant, waste water treatment, fire fighting system, cooling water system, HVAC System, chlorination plant, hydrogen plant, fuel storage system yang diterapkan di pembangkitan serta memahami prinsip dasar pembuatan konsep desain, Knowledgeable desain, perhitungan teknik, spesifikasi teknik dan gambar teknik yang lengkap";"Contoh : Menyebutkan prinsip kerja water treatment plant.
Menyebutkan prinsip dasar serta code and standard yang diperlukan dalam perancangan fire fighting system 
Menjelaskan secara komprehensif rancangan fire fighting system.
Menjelaskan secara komprehensif spesifikasi teknik waste water treatment.";ACTV;2
600;MEK-ME-CAH-05;385;1;Mengetahui dan memahami secara komprehensif konsep dasar coal, prosedur rancangan antara lain coal/ash load dan unload system, crusher, belt conveyer, coal pulverizer, silo, ash hopper, precipitator yang diterapkan di pembangkit serta memahami prinsip dasar pembuatan konsep dan Knowledgeable desain, perhitungan teknik, spesifikasi teknik dan gambar teknik yang lengkap;"Contoh : Menyebutkan prinsip kerja coal crusher.
Menyebutkan standar yang digunakan dalam coal handling system
Menjelaskan secara komprehensif rancangan belt conveyer system.
Menjelaskan secara komprehensif spesifikasi teknik coal pulverizer";ACTV;2
601;MEK-ME-DEA-06;386;1;"Mengetahui konsep dasar rancangan sistem mesin diesel/gas dan peralatan penunjang antara lain tipe, fungsi dan prinsip kerja mesin diesel/gas termasuk disiplin ilmu dasar dan standar yang diperlukan.
Memahami konsep dasar dan prosedur rancangan sistem mesin diesel/gas dan peralatan penunjang antara lain sistem pendinginan, bahan bakar, pelumasan dan compressed air system yang diterapkan di pembangkit, serta memahami prinsip dasar pembuatan konsep desain, perhitungan teknik, spesifikasi teknik dan gambar teknik yang lengkap.";"Contoh : Menyebutkan prinsip-prinsip kerja dasar mesin diesel/gas, serta siklus sistem Diesel dan Otto
Menjelaskan konsep dasar rancangan sistem bahan bakar mesin diesel/gas";ACTV;2
602;MEK-ME-MEN-07;387;1;"Mengetahui konsep dasar rancangan sistem mesin pembangkit aneka energi antara lain untuk pembangkit Bayu/Gelombang Laut/Biomass/Biogas/ Sampah/Hybrid atau jenis lainnya dan peralatan penunjangnya, termasuk ilmu desain dasar dan standar yang diperlukan.
Memahami konsep dasar prosedur rancangan sistem mesin pembangkit aneka energi (Bayu/Gelombang Laut/Biomass/Biogas/Sampah/Hybrid atau jenis lainnya) dan peralatan penunjangnya, antara lain sistem mekanikal utama untuk pembangkit aneka energi (Bayu/Gelombang Laut/Biomass/Biogas/Sampah/Hybrid atau jenis lainnya) dan peralatan penunjangnya seperti sistem pendinginan, bahan bakar, pelumasan dan compressed air system yang diterapkan di pembangkit, serta memahami prinsip dasar pembuatan konsep desain, perhitungan teknik, spesifikasi teknik dan gambar teknik yang lengkap. ";"Contoh : Menyebutkan prinsip kerja turbin angin/turbin gelombang/peralatan mesin pembangkit biomass/ peralatan mesin pembangkit sampah/ peralatan mesin pembangkit hybrid dsb.
Menjelaskan secara detail rancangan kerja turbin angin/turbin gelombang/peralatan mesin pembangkit biomass/ peralatan mesin pembangkit sampah/ peralatan mesin pembangkit hybrid dsb";ACTV;2
